StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,EduTech,StressLevel,FinalGrade
21,80,0,1,1,1,0,25,2,0,1,50,1,2,1
21,80,0,1,1,1,0,25,0,15,1,96,0,1,0
21,80,0,1,1,1,0,22,0,16,1,64,1,0,0
21,80,1,1,0,1,0,25,2,0,1,50,1,2,1
21,80,1,1,0,1,0,25,0,15,1,96,0,1,0
21,80,1,1,0,1,0,22,0,16,1,64,1,0,0
21,80,0,0,1,1,0,25,2,0,1,50,1,2,1
21,80,0,0,1,1,0,25,0,15,1,96,0,1,0
21,80,0,0,1,1,0,22,0,16,1,64,1,0,0
14,91,1,1,1,1,1,26,0,16,0,86,1,1,1
14,91,1,1,1,1,1,26,0,16,0,86,1,1,1
14,91,1,1,1,1,1,26,0,16,0,86,1,1,1
14,91,2,1,1,1,1,26,0,16,0,86,1,1,1
14,91,1,1,1,1,1,26,0,16,0,86,1,1,1
27,69,1,0,1,1,1,23,2,16,0,77,0,0,0
27,69,2,1,0,1,1,23,2,16,0,77,0,0,0
27,69,0,1,1,1,1,23,2,16,0,77,0,0,0
14,100,1,0,0,1,1,22,0,10,1,79,1,1,2
14,100,1,0,0,1,1,26,1,5,1,73,0,2,1
30,66,2,0,0,1,1,23,2,0,1,55,1,2,2
30,66,2,0,0,0,1,23,2,0,1,55,1,2,2
26,90,0,1,0,1,1,19,0,18,1,73,0,1,3
26,90,2,1,1,1,1,19,0,18,1,73,0,1,3
26,90,2,1,1,1,1,19,0,18,1,73,0,1,3
26,90,2,1,1,1,1,19,0,18,1,73,0,1,3
16,77,2,0,0,1,1,26,2,2,1,95,0,1,3
16,77,1,1,1,1,1,26,2,2,1,95,0,1,3
16,77,0,1,1,0,1,26,2,2,1,95,0,1,3
24,92,1,1,2,1,0,29,3,2,1,82,0,0,0
24,92,1,1,2,1,0,18,0,16,0,70,1,2,0
24,92,2,0,2,1,0,29,3,2,1,82,0,0,0
24,92,2,0,2,1,0,18,0,16,0,70,1,2,0
24,92,2,0,1,1,0,29,3,2,1,82,0,0,0
24,92,2,0,1,1,0,18,0,16,0,70,1,2,0
24,92,0,0,1,1,0,29,3,2,1,82,0,0,0
24,92,0,0,1,1,0,18,0,16,0,70,1,2,0
24,92,1,0,1,1,0,29,3,2,1,82,0,0,0
24,92,1,0,1,1,0,18,0,16,0,70,1,2,0
24,92,1,1,0,1,0,29,3,2,1,82,0,0,0
24,92,1,1,0,1,0,18,0,16,0,70,1,2,0
28,82,1,1,1,1,1,25,2,7,1,80,1,1,2
28,82,1,1,1,1,1,27,0,14,1,93,1,1,1
28,82,1,1,1,1,1,20,2,0,1,51,1,2,0
28,82,2,0,0,1,1,25,2,7,1,80,1,1,2
28,82,2,0,0,1,1,27,0,14,1,93,1,1,1
28,82,2,0,0,1,1,20,2,0,1,51,1,2,0
28,82,2,1,0,1,1,25,2,7,1,80,1,1,2
28,82,2,1,0,1,1,27,0,14,1,93,1,1,1
28,82,2,1,0,1,1,20,2,0,1,51,1,2,0
29,100,2,1,1,1,0,24,3,20,0,87,1,2,2
29,100,2,1,1,1,0,21,1,20,1,90,0,2,2
29,100,1,1,1,0,0,24,3,20,0,87,1,2,2
29,100,1,1,1,0,0,21,1,20,1,90,0,2,2
15,85,1,0,2,1,1,25,0,14,1,76,1,0,2
15,85,1,0,2,1,1,25,2,5,1,60,1,2,3
15,85,1,0,2,1,1,23,3,5,0,54,0,2,1
15,85,2,1,1,1,1,25,0,14,1,76,1,0,2
15,85,2,1,1,1,1,25,2,5,1,60,1,2,3
15,85,2,1,1,1,1,23,3,5,0,54,0,2,1
15,85,1,0,1,1,1,25,0,14,1,76,1,0,2
15,85,1,0,1,1,1,25,2,5,1,60,1,2,3
15,85,1,0,1,1,1,23,3,5,0,54,0,2,1
15,85,1,1,1,1,1,25,0,14,1,76,1,0,2
15,85,1,1,1,1,1,25,2,5,1,60,1,2,3
15,85,1,1,1,1,1,23,3,5,0,54,0,2,1
15,85,1,0,2,1,1,25,0,14,1,76,1,0,2
15,85,1,0,2,1,1,25,2,5,1,60,1,2,3
15,85,1,0,2,1,1,23,3,5,0,54,0,2,1
32,88,1,0,0,1,1,22,1,11,1,70,1,2,2
32,88,1,0,0,1,1,20,1,11,1,88,1,2,3
32,88,0,1,0,1,1,22,1,11,1,70,1,2,2
32,88,0,1,0,1,1,20,1,11,1,88,1,2,3
27,80,2,0,2,1,1,29,3,11,0,84,1,2,3
27,80,0,1,1,1,1,29,3,11,0,84,1,2,3
27,80,0,1,2,1,1,29,3,11,0,84,1,2,3
27,80,0,0,0,1,1,29,3,11,0,84,1,2,3
27,80,1,0,2,0,1,29,3,11,0,84,1,2,3
27,80,0,1,0,1,1,29,3,11,0,84,1,2,3
14,70,1,1,0,1,0,26,3,5,1,97,1,0,1
14,70,1,1,0,1,0,25,1,10,0,67,0,2,2
14,70,1,1,0,1,0,25,3,19,1,81,1,1,0
14,70,1,1,0,1,0,19,0,16,1,73,1,0,0
14,70,1,1,2,1,0,26,3,5,1,97,1,0,1
14,70,1,1,2,1,0,25,1,10,0,67,0,2,2
14,70,1,1,2,1,0,25,3,19,1,81,1,1,0
14,70,1,1,2,1,0,19,0,16,1,73,1,0,0
27,61,2,1,1,1,0,25,0,4,1,100,1,2,0
26,81,1,0,0,1,0,20,2,1,0,56,1,2,2
26,81,1,0,0,1,0,24,3,5,1,77,1,2,3
26,81,1,0,0,1,0,26,2,1,0,50,0,0,0
26,81,1,0,0,1,0,25,1,9,1,100,0,2,1
26,81,1,1,1,1,0,20,2,1,0,56,1,2,2
26,81,1,1,1,1,0,24,3,5,1,77,1,2,3
26,81,1,1,1,1,0,26,2,1,0,50,0,0,0
26,81,1,1,1,1,0,25,1,9,1,100,0,2,1
26,81,0,0,2,1,0,20,2,1,0,56,1,2,2
26,81,0,0,2,1,0,24,3,5,1,77,1,2,3
26,81,0,0,2,1,0,26,2,1,0,50,0,0,0
26,81,0,0,2,1,0,25,1,9,1,100,0,2,1
26,81,1,1,1,1,0,20,2,1,0,56,1,2,2
26,81,1,1,1,1,0,24,3,5,1,77,1,2,3
26,81,1,1,1,1,0,26,2,1,0,50,0,0,0
26,81,1,1,1,1,0,25,1,9,1,100,0,2,1
26,81,1,1,0,1,0,20,2,1,0,56,1,2,2
26,81,1,1,0,1,0,24,3,5,1,77,1,2,3
26,81,1,1,0,1,0,26,2,1,0,50,0,0,0
26,81,1,1,0,1,0,25,1,9,1,100,0,2,1
11,97,1,1,0,1,1,28,2,5,0,51,1,2,3
11,97,2,1,1,1,1,28,2,5,0,51,1,2,3
11,97,1,0,1,1,1,28,2,5,0,51,1,2,3
18,77,2,1,1,1,0,18,2,19,0,80,1,1,2
18,77,2,1,1,1,0,20,1,6,0,73,0,2,3
18,77,2,1,1,1,0,27,2,8,0,70,0,2,0
18,77,1,1,2,1,0,18,2,19,0,80,1,1,2
18,77,1,1,2,1,0,20,1,6,0,73,0,2,3
18,77,1,1,2,1,0,27,2,8,0,70,0,2,0
18,77,2,1,2,0,0,18,2,19,0,80,1,1,2
18,77,2,1,2,0,0,20,1,6,0,73,0,2,3
18,77,2,1,2,0,0,27,2,8,0,70,0,2,0
18,77,1,0,0,1,0,18,2,19,0,80,1,1,2
18,77,1,0,0,1,0,20,1,6,0,73,0,2,3
18,77,1,0,0,1,0,27,2,8,0,70,0,2,0
28,91,1,0,0,1,1,23,2,1,0,61,1,1,1
28,91,1,0,0,1,1,19,3,5,1,86,1,1,2
28,91,2,1,2,1,1,23,2,1,0,61,1,1,1
28,91,2,1,2,1,1,19,3,5,1,86,1,1,2
28,91,1,1,0,1,1,23,2,1,0,61,1,1,1
28,91,1,1,0,1,1,19,3,5,1,86,1,1,2
28,91,1,0,1,1,1,23,2,1,0,61,1,1,1
28,91,1,0,1,1,1,19,3,5,1,86,1,1,2
23,65,2,1,0,1,0,26,3,10,0,94,1,2,3
23,65,2,1,0,1,0,19,1,12,1,90,1,0,1
23,65,1,0,1,1,0,26,3,10,0,94,1,2,3
23,65,1,0,1,1,0,19,1,12,1,90,1,0,1
23,65,1,1,0,1,0,26,3,10,0,94,1,2,3
23,65,1,1,0,1,0,19,1,12,1,90,1,0,1
33,87,2,0,0,1,1,21,1,19,1,81,0,0,2
33,87,2,0,0,1,1,18,2,9,1,52,1,2,1
33,87,2,0,0,1,1,24,2,19,0,74,0,2,1
33,87,2,0,0,1,1,21,1,19,0,82,1,2,0
26,92,0,1,1,1,0,18,1,6,0,56,1,2,2
26,92,0,1,1,1,0,22,2,6,0,60,1,1,0
26,92,0,1,1,1,0,19,0,18,0,58,0,0,1
26,92,0,1,1,1,0,25,3,20,0,76,1,1,3
29,99,1,1,2,0,1,22,2,12,0,90,1,1,1
29,99,1,1,2,0,1,22,2,17,1,96,0,1,0
29,99,1,1,0,1,1,22,2,12,0,90,1,1,1
29,99,1,1,0,1,1,22,2,17,1,96,0,1,0
26,93,1,0,0,1,0,26,1,1,1,76,0,0,0
26,93,1,0,0,1,0,24,1,8,1,97,1,0,0
26,93,1,0,0,1,0,23,1,7,0,78,1,0,1
26,93,0,0,1,1,0,26,1,1,1,76,0,0,0
26,93,0,0,1,1,0,24,1,8,1,97,1,0,0
26,93,0,0,1,1,0,23,1,7,0,78,1,0,1
26,93,2,0,1,1,0,26,1,1,1,76,0,0,0
26,93,2,0,1,1,0,24,1,8,1,97,1,0,0
26,93,2,0,1,1,0,23,1,7,0,78,1,0,1
26,93,1,1,1,1,0,26,1,1,1,76,0,0,0
26,93,1,1,1,1,0,24,1,8,1,97,1,0,0
26,93,1,1,1,1,0,23,1,7,0,78,1,0,1
26,93,2,1,0,1,0,26,1,1,1,76,0,0,0
26,93,2,1,0,1,0,24,1,8,1,97,1,0,0
26,93,2,1,0,1,0,23,1,7,0,78,1,0,1
18,70,1,1,1,1,1,23,1,3,1,96,1,0,3
18,70,1,1,1,1,1,24,3,8,1,90,0,2,2
18,70,1,1,1,1,1,29,1,12,0,63,1,1,3
18,70,0,1,1,1,1,23,1,3,1,96,1,0,3
18,70,0,1,1,1,1,24,3,8,1,90,0,2,2
18,70,0,1,1,1,1,29,1,12,0,63,1,1,3
18,70,1,1,1,1,1,23,1,3,1,96,1,0,3
18,70,1,1,1,1,1,24,3,8,1,90,0,2,2
18,70,1,1,1,1,1,29,1,12,0,63,1,1,3
18,70,2,0,1,1,1,23,1,3,1,96,1,0,3
18,70,2,0,1,1,1,24,3,8,1,90,0,2,2
18,70,2,0,1,1,1,29,1,12,0,63,1,1,3
15,91,1,0,0,1,0,18,3,6,1,90,0,0,1
15,91,1,0,0,1,0,26,2,18,0,91,0,1,0
15,91,1,0,0,1,0,18,3,6,1,90,0,0,1
15,91,1,0,0,1,0,26,2,18,0,91,0,1,0
15,91,2,0,1,1,0,18,3,6,1,90,0,0,1
15,91,2,0,1,1,0,26,2,18,0,91,0,1,0
15,91,0,1,0,1,0,18,3,6,1,90,0,0,1
15,91,0,1,0,1,0,26,2,18,0,91,0,1,0
15,91,2,1,2,1,0,18,3,6,1,90,0,0,1
15,91,2,1,2,1,0,26,2,18,0,91,0,1,0
8,88,1,1,2,1,1,23,2,15,1,64,0,2,2
32,84,1,1,1,1,0,21,2,16,0,88,1,2,2
32,84,1,1,1,1,0,21,2,16,0,88,1,2,2
19,75,1,0,0,1,0,25,2,13,0,54,1,2,2
19,75,1,0,0,1,0,29,1,15,0,87,0,1,3
19,75,1,0,0,1,0,20,2,20,1,86,0,0,0
19,75,0,0,2,1,0,25,2,13,0,54,1,2,2
19,75,0,0,2,1,0,29,1,15,0,87,0,1,3
19,75,0,0,2,1,0,20,2,20,1,86,0,0,0
19,75,2,0,1,1,0,25,2,13,0,54,1,2,2
19,75,2,0,1,1,0,29,1,15,0,87,0,1,3
19,75,2,0,1,1,0,20,2,20,1,86,0,0,0
19,75,2,0,0,1,0,25,2,13,0,54,1,2,2
19,75,2,0,0,1,0,29,1,15,0,87,0,1,3
19,75,2,0,0,1,0,20,2,20,1,86,0,0,0
19,75,2,0,1,1,0,25,2,13,0,54,1,2,2
19,75,2,0,1,1,0,29,1,15,0,87,0,1,3
19,75,2,0,1,1,0,20,2,20,1,86,0,0,0
19,75,2,1,1,1,0,25,2,13,0,54,1,2,2
19,75,2,1,1,1,0,29,1,15,0,87,0,1,3
19,75,2,1,1,1,0,20,2,20,1,86,0,0,0
19,75,2,1,2,1,0,25,2,13,0,54,1,2,2
19,75,2,1,2,1,0,29,1,15,0,87,0,1,3
19,75,2,1,2,1,0,20,2,20,1,86,0,0,0
19,75,2,1,1,1,0,25,2,13,0,54,1,2,2
19,75,2,1,1,1,0,29,1,15,0,87,0,1,3
19,75,2,1,1,1,0,20,2,20,1,86,0,0,0
19,75,1,1,2,1,0,25,2,13,0,54,1,2,2
19,75,1,1,2,1,0,29,1,15,0,87,0,1,3
19,75,1,1,2,1,0,20,2,20,1,86,0,0,0
22,85,1,0,2,1,0,29,3,14,1,63,0,2,0
22,85,1,0,2,1,0,21,3,6,0,52,1,0,2
22,85,1,1,0,1,0,29,3,14,1,63,0,2,0
22,85,1,1,0,1,0,21,3,6,0,52,1,0,2
22,85,1,1,1,1,0,29,3,14,1,63,0,2,0
22,85,1,1,1,1,0,21,3,6,0,52,1,0,2
25,87,2,1,0,0,0,27,2,0,1,97,1,2,0
25,87,2,1,0,0,0,23,3,16,1,51,0,1,1
25,87,1,1,1,1,0,27,2,0,1,97,1,2,0
25,87,1,1,1,1,0,23,3,16,1,51,0,1,1
25,87,1,1,1,1,0,27,2,0,1,97,1,2,0
25,87,1,1,1,1,0,23,3,16,1,51,0,1,1
25,87,2,1,1,1,0,27,2,0,1,97,1,2,0
25,87,2,1,1,1,0,23,3,16,1,51,0,1,1
22,92,2,1,0,1,0,26,3,18,0,91,1,0,1
22,92,1,1,0,0,0,26,3,18,0,91,1,0,1
22,92,2,0,0,1,0,26,3,18,0,91,1,0,1
27,96,2,0,0,1,0,24,0,16,1,56,1,2,2
27,96,2,0,0,1,0,25,3,10,1,53,1,1,0
27,96,2,0,0,1,0,19,3,20,1,84,1,2,0
27,96,1,1,1,1,0,24,0,16,1,56,1,2,2
27,96,1,1,1,1,0,25,3,10,1,53,1,1,0
27,96,1,1,1,1,0,19,3,20,1,84,1,2,0
21,67,1,1,2,1,1,18,1,13,0,100,0,2,3
21,67,1,1,2,1,1,22,2,6,0,67,0,2,3
21,67,1,1,1,1,1,18,1,13,0,100,0,2,3
21,67,1,1,1,1,1,22,2,6,0,67,0,2,3
21,67,1,1,1,1,1,18,1,13,0,100,0,2,3
21,67,1,1,1,1,1,22,2,6,0,67,0,2,3
21,67,1,1,2,1,1,18,1,13,0,100,0,2,3
21,67,1,1,2,1,1,22,2,6,0,67,0,2,3
30,100,1,1,0,1,0,23,0,3,1,99,1,1,1
30,100,1,1,0,1,0,18,3,5,1,72,1,2,2
30,100,1,1,0,1,0,20,0,20,1,91,1,1,2
30,100,2,0,1,1,0,23,0,3,1,99,1,1,1
30,100,2,0,1,1,0,18,3,5,1,72,1,2,2
30,100,2,0,1,1,0,20,0,20,1,91,1,1,2
36,88,2,0,2,1,0,19,2,5,0,85,0,1,1
36,88,2,0,2,1,0,21,1,11,0,73,1,0,0
36,88,2,0,2,1,0,25,3,3,0,72,0,2,3
36,88,2,0,2,1,0,28,1,11,0,77,1,1,2
36,88,2,0,2,1,0,21,3,19,0,71,1,2,2
23,65,1,1,1,1,1,20,0,12,1,75,1,1,0
23,65,1,1,1,1,1,24,3,17,1,95,1,0,1
23,65,1,1,1,1,1,29,3,14,1,77,0,1,3
23,65,1,1,1,1,1,20,0,12,1,75,1,1,0
23,65,1,1,1,1,1,24,3,17,1,95,1,0,1
23,65,1,1,1,1,1,29,3,14,1,77,0,1,3
23,65,2,0,0,0,1,20,0,12,1,75,1,1,0
23,65,2,0,0,0,1,24,3,17,1,95,1,0,1
23,65,2,0,0,0,1,29,3,14,1,77,0,1,3
23,65,1,0,2,0,1,20,0,12,1,75,1,1,0
23,65,1,0,2,0,1,24,3,17,1,95,1,0,1
23,65,1,0,2,0,1,29,3,14,1,77,0,1,3
9,76,1,0,1,1,1,28,0,2,0,86,0,1,0
9,76,1,0,1,1,1,19,1,16,1,95,1,1,2
9,76,2,0,0,0,1,28,0,2,0,86,0,1,0
9,76,2,0,0,0,1,19,1,16,1,95,1,1,2
9,76,1,1,1,1,1,28,0,2,0,86,0,1,0
9,76,1,1,1,1,1,19,1,16,1,95,1,1,2
25,94,2,0,0,1,0,19,0,4,0,51,1,2,3
25,94,0,1,0,1,0,19,0,4,0,51,1,2,3
25,94,2,0,2,1,0,19,0,4,0,51,1,2,3
25,94,2,0,2,1,0,19,0,4,0,51,1,2,3
25,94,0,1,1,1,0,19,0,4,0,51,1,2,3
28,84,1,1,1,0,0,23,2,17,1,90,1,2,2
28,84,1,1,1,1,0,23,2,17,1,90,1,2,2
19,86,1,0,1,1,0,22,2,19,1,96,1,2,2
19,86,1,0,1,1,0,21,2,12,1,51,1,1,1
19,86,1,0,1,1,0,21,1,10,1,76,1,1,2
19,62,1,1,0,1,0,29,3,12,0,89,0,1,2
19,62,1,1,0,1,0,28,2,20,0,90,0,2,0
19,62,1,1,1,1,0,29,3,12,0,89,0,1,2
19,62,1,1,1,1,0,28,2,20,0,90,0,2,0
19,62,0,1,1,1,0,29,3,12,0,89,0,1,2
19,62,0,1,1,1,0,28,2,20,0,90,0,2,0
24,79,0,1,2,1,1,28,3,4,1,85,1,2,0
24,79,2,0,2,0,1,28,3,4,1,85,1,2,0
24,79,1,0,2,1,1,28,3,4,1,85,1,2,0
30,63,1,0,1,1,0,29,0,2,0,67,1,2,3
30,63,1,0,1,1,0,20,3,6,1,66,1,2,0
30,63,2,1,1,1,0,29,0,2,0,67,1,2,3
30,63,2,1,1,1,0,20,3,6,1,66,1,2,0
30,63,2,0,1,1,0,29,0,2,0,67,1,2,3
30,63,2,0,1,1,0,20,3,6,1,66,1,2,0
30,63,0,0,2,1,0,29,0,2,0,67,1,2,3
30,63,0,0,2,1,0,20,3,6,1,66,1,2,0
13,73,1,1,1,1,1,26,3,16,1,99,1,2,0
13,73,1,1,1,1,1,20,2,7,1,52,1,2,2
13,73,0,0,1,1,1,26,3,16,1,99,1,2,0
13,73,0,0,1,1,1,20,2,7,1,52,1,2,2
23,66,0,0,0,1,1,29,2,10,1,92,1,0,3
23,66,2,0,1,1,1,29,2,10,1,92,1,0,3
23,66,0,0,0,1,1,29,2,10,1,92,1,0,3
23,66,2,1,2,1,1,29,2,10,1,92,1,0,3
23,66,1,0,0,1,1,29,2,10,1,92,1,0,3
27,94,1,1,1,1,1,24,2,3,1,84,1,2,1
18,81,0,1,0,1,1,28,0,17,1,87,1,2,2
18,81,2,1,0,1,1,28,0,17,1,87,1,2,2
18,81,2,0,0,1,1,28,0,17,1,87,1,2,2
18,81,1,0,0,1,1,28,0,17,1,87,1,2,2
18,81,2,1,1,1,1,28,0,17,1,87,1,2,2
18,81,0,1,2,1,1,28,0,17,1,87,1,2,2
18,81,1,0,1,1,1,28,0,17,1,87,1,2,2
30,71,1,1,2,0,1,20,0,2,0,81,1,2,0
30,71,1,1,2,0,1,20,0,10,0,53,1,2,3
9,75,0,0,2,1,1,29,2,2,1,88,1,1,3
11,89,1,1,1,1,0,25,2,7,0,56,0,0,3
11,89,1,1,1,1,0,25,3,16,1,51,0,2,0
28,82,1,1,1,1,0,24,0,1,0,67,1,2,0
28,82,1,1,1,1,0,23,0,9,1,56,1,2,0
29,62,1,1,1,1,1,26,3,15,1,79,1,0,2
32,87,2,1,1,1,1,25,1,17,1,86,1,0,3
32,87,2,1,1,1,1,25,1,17,1,86,1,0,3
32,87,2,1,1,1,1,25,1,17,1,86,1,0,3
32,96,0,1,0,1,1,19,0,0,0,62,1,2,2
27,92,1,0,2,1,1,26,0,13,1,100,1,0,2
27,92,1,0,2,1,1,27,3,14,1,75,1,2,0
27,92,1,0,2,1,1,20,2,17,1,97,1,2,0
27,92,1,1,2,1,1,26,0,13,1,100,1,0,2
27,92,1,1,2,1,1,27,3,14,1,75,1,2,0
27,92,1,1,2,1,1,20,2,17,1,97,1,2,0
27,92,1,1,0,1,1,26,0,13,1,100,1,0,2
27,92,1,1,0,1,1,27,3,14,1,75,1,2,0
27,92,1,1,0,1,1,20,2,17,1,97,1,2,0
27,92,1,1,1,1,1,26,0,13,1,100,1,0,2
27,92,1,1,1,1,1,27,3,14,1,75,1,2,0
27,92,1,1,1,1,1,20,2,17,1,97,1,2,0
27,92,1,0,1,1,1,26,0,13,1,100,1,0,2
27,92,1,0,1,1,1,27,3,14,1,75,1,2,0
27,92,1,0,1,1,1,20,2,17,1,97,1,2,0
27,92,2,1,1,1,1,26,0,13,1,100,1,0,2
27,92,2,1,1,1,1,27,3,14,1,75,1,2,0
27,92,2,1,1,1,1,20,2,17,1,97,1,2,0
26,67,1,1,2,1,1,27,2,9,0,51,0,2,2
26,67,1,1,2,1,1,27,1,0,1,75,1,1,3
26,67,1,1,2,1,1,19,3,14,0,94,1,1,0
26,67,1,1,2,1,1,28,2,7,1,66,1,2,2
26,67,2,1,1,1,1,27,2,9,0,51,0,2,2
26,67,2,1,1,1,1,27,1,0,1,75,1,1,3
26,67,2,1,1,1,1,19,3,14,0,94,1,1,0
26,67,2,1,1,1,1,28,2,7,1,66,1,2,2
26,67,0,1,2,1,1,27,2,9,0,51,0,2,2
26,67,0,1,2,1,1,27,1,0,1,75,1,1,3
26,67,0,1,2,1,1,19,3,14,0,94,1,1,0
26,67,0,1,2,1,1,28,2,7,1,66,1,2,2
26,67,1,1,1,1,1,27,2,9,0,51,0,2,2
26,67,1,1,1,1,1,27,1,0,1,75,1,1,3
26,67,1,1,1,1,1,19,3,14,0,94,1,1,0
26,67,1,1,1,1,1,28,2,7,1,66,1,2,2
26,67,1,1,0,1,1,27,2,9,0,51,0,2,2
26,67,1,1,0,1,1,27,1,0,1,75,1,1,3
26,67,1,1,0,1,1,19,3,14,0,94,1,1,0
26,67,1,1,0,1,1,28,2,7,1,66,1,2,2
26,67,1,0,1,1,1,27,2,9,0,51,0,2,2
26,67,1,0,1,1,1,27,1,0,1,75,1,1,3
26,67,1,0,1,1,1,19,3,14,0,94,1,1,0
26,67,1,0,1,1,1,28,2,7,1,66,1,2,2
26,67,2,1,2,1,1,27,2,9,0,51,0,2,2
26,67,2,1,2,1,1,27,1,0,1,75,1,1,3
26,67,2,1,2,1,1,19,3,14,0,94,1,1,0
26,67,2,1,2,1,1,28,2,7,1,66,1,2,2
17,63,1,0,2,1,1,20,3,20,0,83,0,2,2
17,63,1,0,2,1,1,25,0,14,0,81,0,1,3
17,63,1,0,2,1,1,28,3,11,1,83,1,2,0
17,63,1,0,2,1,1,18,0,20,1,57,0,1,0
17,63,1,0,0,1,1,20,3,20,0,83,0,2,2
17,63,1,0,0,1,1,25,0,14,0,81,0,1,3
17,63,1,0,0,1,1,28,3,11,1,83,1,2,0
17,63,1,0,0,1,1,18,0,20,1,57,0,1,0
17,63,1,1,1,1,1,20,3,20,0,83,0,2,2
17,63,1,1,1,1,1,25,0,14,0,81,0,1,3
17,63,1,1,1,1,1,28,3,11,1,83,1,2,0
17,63,1,1,1,1,1,18,0,20,1,57,0,1,0
26,87,1,1,2,1,1,23,2,17,1,81,1,2,0
26,87,1,1,2,1,1,20,0,4,1,56,1,2,1
26,87,1,1,2,1,1,27,3,11,0,98,1,2,2
26,87,1,1,2,1,1,20,1,0,1,50,0,2,3
26,87,1,1,2,1,1,18,0,5,1,55,0,2,3
26,87,2,0,0,1,1,23,2,17,1,81,1,2,0
26,87,2,0,0,1,1,20,0,4,1,56,1,2,1
26,87,2,0,0,1,1,27,3,11,0,98,1,2,2
26,87,2,0,0,1,1,20,1,0,1,50,0,2,3
26,87,2,0,0,1,1,18,0,5,1,55,0,2,3
26,87,1,0,2,1,1,23,2,17,1,81,1,2,0
26,87,1,0,2,1,1,20,0,4,1,56,1,2,1
26,87,1,0,2,1,1,27,3,11,0,98,1,2,2
26,87,1,0,2,1,1,20,1,0,1,50,0,2,3
26,87,1,0,2,1,1,18,0,5,1,55,0,2,3
26,87,1,1,1,1,1,23,2,17,1,81,1,2,0
26,87,1,1,1,1,1,20,0,4,1,56,1,2,1
26,87,1,1,1,1,1,27,3,11,0,98,1,2,2
26,87,1,1,1,1,1,20,1,0,1,50,0,2,3
26,87,1,1,1,1,1,18,0,5,1,55,0,2,3
29,62,2,1,2,1,0,25,1,0,1,91,1,0,3
29,62,2,1,2,1,0,21,0,5,1,54,1,2,0
29,62,2,1,2,1,0,22,3,12,1,58,1,2,2
29,62,2,1,2,1,0,25,1,5,1,64,0,2,0
29,62,2,1,2,1,0,24,0,19,1,78,0,2,3
29,62,2,1,2,1,0,25,1,19,1,90,0,1,1
29,62,2,1,2,1,0,24,2,16,1,80,0,0,1
9,82,1,0,1,1,0,25,3,2,0,54,0,2,0
9,82,0,1,1,1,0,25,3,2,0,54,0,2,0
29,94,1,1,1,0,1,23,0,12,0,50,1,2,2
29,94,1,1,1,0,1,24,0,4,1,97,1,1,3
29,94,1,1,1,0,1,23,2,20,1,98,1,2,2
29,94,2,1,1,1,1,23,0,12,0,50,1,2,2
29,94,2,1,1,1,1,24,0,4,1,97,1,1,3
29,94,2,1,1,1,1,23,2,20,1,98,1,2,2
14,67,1,0,1,1,1,28,2,7,0,62,1,0,2
14,67,1,0,1,1,1,19,2,7,0,51,1,0,0
14,67,0,0,1,1,1,28,2,7,0,62,1,0,2
14,67,0,0,1,1,1,19,2,7,0,51,1,0,0
14,67,1,1,0,1,1,28,2,7,0,62,1,0,2
14,67,1,1,0,1,1,19,2,7,0,51,1,0,0
31,61,1,0,1,1,1,22,0,13,0,96,1,2,0
31,61,1,0,1,1,1,26,3,20,1,64,1,1,3
27,73,1,0,0,1,0,23,3,12,0,60,1,0,2
27,73,1,0,0,1,0,29,2,18,0,50,1,0,2
27,73,1,0,0,1,0,29,0,8,0,58,1,0,0
27,73,1,0,1,1,0,23,3,12,0,60,1,0,2
27,73,1,0,1,1,0,29,2,18,0,50,1,0,2
27,73,1,0,1,1,0,29,0,8,0,58,1,0,0
27,73,2,1,2,1,0,23,3,12,0,60,1,0,2
27,73,2,1,2,1,0,29,2,18,0,50,1,0,2
27,73,2,1,2,1,0,29,0,8,0,58,1,0,0
27,73,0,0,1,1,0,23,3,12,0,60,1,0,2
27,73,0,0,1,1,0,29,2,18,0,50,1,0,2
27,73,0,0,1,1,0,29,0,8,0,58,1,0,0
23,96,1,1,2,1,0,28,3,16,0,78,0,2,3
23,96,1,1,2,1,0,29,0,10,1,66,0,2,2
23,96,0,0,1,1,0,28,3,16,0,78,0,2,3
23,96,0,0,1,1,0,29,0,10,1,66,0,2,2
23,96,1,1,1,1,0,28,3,16,0,78,0,2,3
23,96,1,1,1,1,0,29,0,10,1,66,0,2,2
23,96,2,1,0,1,0,28,3,16,0,78,0,2,3
23,96,2,1,0,1,0,29,0,10,1,66,0,2,2
23,96,1,1,1,1,0,28,3,16,0,78,0,2,3
23,96,1,1,1,1,0,29,0,10,1,66,0,2,2
31,65,0,1,1,1,1,19,2,3,0,87,1,2,3
9,95,1,1,1,1,1,23,3,3,0,52,0,2,1
9,95,1,1,1,1,1,21,3,6,0,85,1,2,0
19,85,1,1,0,1,0,18,1,11,0,95,0,1,0
19,85,1,0,0,1,0,18,1,11,0,95,0,1,0
19,85,1,1,2,1,0,18,1,11,0,95,0,1,0
19,85,0,1,1,1,0,18,1,11,0,95,0,1,0
19,85,2,1,1,1,0,18,1,11,0,95,0,1,0
19,85,1,1,1,1,0,18,1,11,0,95,0,1,0
